service_id;fiscal_yr;program_id;org_id;si_yr;report_yr;measure_yr;planned_actual;ftes;spending;si_link_yr
1551;2022-2023;BNQ12;228;2023;2023.0;2023.0;actual;66.53;12398192.59;2023.0
1551;2022-2023;BNQ13;228;2023;2023.0;2023.0;actual;66.0;10313689.0;2023.0
1551;2022-2023;BNQ15;228;2023;2023.0;2023.0;actual;100.45;16902352.48;2023.0
1551;2022-2023;BNQ16;228;2023;2023.0;2023.0;actual;89.26;15669531.55;2023.0
1551;2018-2019;BNQ01;228;2019;2019.0;2019.0;actual;338.3;61535174.49;2019.0
1551;2018-2019;BNQ02;228;2019;2019.0;2019.0;actual;182.7;25597490.63;2019.0
1551;2018-2019;BNQ03;228;2019;2019.0;2019.0;actual;272.5;45084538.62;2019.0
1551;2018-2019;BNQ04;228;2019;2019.0;2019.0;actual;236.6;42673655.61;2019.0
1551;2018-2019;BNQ05;228;2019;2019.0;2019.0;actual;193.6;27698061.23;2019.0
1551;2018-2019;BNQ06;228;2019;2019.0;2019.0;actual;128.7;51021286.08;2019.0
1551;2018-2019;BNQ07;228;2019;2019.0;2019.0;actual;325.1;47770424.94;2019.0
1551;2018-2019;BNQ09;228;2019;2019.0;2019.0;actual;251.4;48910504.23;2019.0
1551;2018-2019;BNQ11;228;2019;2019.0;2019.0;actual;158.6;26856964.9;2019.0
1551;2018-2019;BNQ12;228;2019;2019.0;2019.0;actual;66.4;10566634.2;2019.0
1551;2018-2019;BNQ13;228;2019;2019.0;2019.0;actual;62.9;10411145.85;2019.0
1551;2018-2019;BNQ15;228;2019;2019.0;2019.0;actual;90.9;15211429.97;2019.0
1551;2018-2019;BNQ16;228;2019;2019.0;2019.0;actual;92.3;16777659.45;2019.0
1551;2019-2020;BNQ01;228;2020;2020.0;2020.0;actual;347.1;63619102.39;2020.0
1551;2019-2020;BNQ02;228;2020;2020.0;2020.0;actual;175.7;27141364.82;2020.0
1551;2019-2020;BNQ03;228;2020;2020.0;2020.0;actual;263.6;39881015.9;2020.0
1551;2019-2020;BNQ04;228;2020;2020.0;2020.0;actual;255.7;48306080.04;2020.0
1551;2019-2020;BNQ05;228;2020;2020.0;2020.0;actual;209.5;31018051.73;2020.0
1551;2019-2020;BNQ06;228;2020;2020.0;2020.0;actual;126.8;54191317.34;2020.0
1551;2019-2020;BNQ07;228;2020;2020.0;2020.0;actual;320.7;50775141.98;2020.0
1551;2019-2020;BNQ11;228;2020;2020.0;2020.0;actual;162.8;26082669.52;2020.0
1551;2019-2020;BNQ12;228;2020;2020.0;2020.0;actual;67.2;12070839.32;2020.0
1551;2019-2020;BNQ13;228;2020;2020.0;2020.0;actual;64.4;10846348.84;2020.0
1551;2019-2020;BNQ15;228;2020;2020.0;2020.0;actual;97.3;12664572.43;2020.0
1551;2019-2020;BNQ16;228;2020;2020.0;2020.0;actual;88.6;18350898.07;2020.0
1551;2020-2021;BNQ01;228;2021;2021.0;2021.0;actual;349.0;56134964.39;2021.0
1551;2020-2021;BNQ02;228;2021;2021.0;2021.0;actual;177.9;24603729.08;2021.0
1551;2020-2021;BNQ03;228;2021;2021.0;2021.0;actual;267.8;38951313.49;2021.0
1551;2020-2021;BNQ04;228;2021;2021.0;2021.0;actual;273.4;43285630.33;2021.0
1551;2020-2021;BNQ05;228;2021;2021.0;2021.0;actual;218.2;38065945.21;2021.0
1551;2020-2021;BNQ06;228;2021;2021.0;2021.0;actual;131.9;50207729.72;2021.0
1551;2020-2021;BNQ07;228;2021;2021.0;2021.0;actual;330.6;96202970.55;2021.0
1551;2020-2021;BNQ11;228;2021;2021.0;2021.0;actual;168.0;27071010.03;2021.0
1551;2020-2021;BNQ12;228;2021;2021.0;2021.0;actual;76.4;14209597.69;2021.0
1551;2020-2021;BNQ13;228;2021;2021.0;2021.0;actual;69.3;10212379.81;2021.0
1551;2020-2021;BNQ15;228;2021;2021.0;2021.0;actual;99.2;14165711.15;2021.0
1551;2020-2021;BNQ16;228;2021;2021.0;2021.0;actual;91.9;16254594.22;2021.0
1551;2021-2022;BNQ01;228;2022;2022.0;2022.0;actual;338.2;59497268.69;2022.0
1551;2021-2022;BNQ02;228;2022;2022.0;2022.0;actual;187.8;26540797.22;2022.0
1551;2021-2022;BNQ03;228;2022;2022.0;2022.0;actual;263.8;40053244.75;2022.0
1551;2021-2022;BNQ04;228;2022;2022.0;2022.0;actual;273.5;42067154.62;2022.0
1551;2021-2022;BNQ05;228;2022;2022.0;2022.0;actual;213.1;35554608.66;2022.0
1551;2021-2022;BNQ06;228;2022;2022.0;2022.0;actual;128.5;50407472.19;2022.0
1551;2021-2022;BNQ07;228;2022;2022.0;2022.0;actual;397.9;130820474.35;2022.0
1551;2021-2022;BNQ11;228;2022;2022.0;2022.0;actual;163.2;26449238.43;2022.0
1551;2021-2022;BNQ12;228;2022;2022.0;2022.0;actual;73.3;12632054.29;2022.0
1551;2021-2022;BNQ13;228;2022;2022.0;2022.0;actual;72.3;10711171.73;2022.0
1551;2021-2022;BNQ15;228;2022;2022.0;2022.0;actual;102.4;15818310.36;2022.0
1551;2021-2022;BNQ16;228;2022;2022.0;2022.0;actual;87.9;17089782.07;2022.0
1552;2022-2023;BNQ01;228;2023;2023.0;2023.0;actual;341.15;62108022.58;2023.0
1552;2022-2023;BNQ02;228;2023;2023.0;2023.0;actual;179.82;27335327.06;2023.0
1552;2022-2023;BNQ03;228;2023;2023.0;2023.0;actual;268.61;42309029.93;2023.0
1552;2022-2023;BNQ04;228;2023;2023.0;2023.0;actual;274.47;45487474.61;2023.0
1552;2022-2023;BNQ05;228;2023;2023.0;2023.0;actual;214.76;34721972.71;2023.0
1552;2022-2023;BNQ06;228;2023;2023.0;2023.0;actual;123.14;54418755.02;2023.0
1552;2022-2023;BNQ07;228;2023;2023.0;2023.0;actual;420.28;125129175.37;2023.0
1552;2022-2023;BNQ11;228;2023;2023.0;2023.0;actual;167.74;26908036.35;2023.0
1552;2022-2023;BNQ12;228;2023;2023.0;2023.0;actual;66.53;12398192.59;2023.0
1552;2022-2023;BNQ13;228;2023;2023.0;2023.0;actual;66.0;10313689.0;2023.0
1552;2022-2023;BNQ15;228;2023;2023.0;2023.0;actual;100.45;16902352.48;2023.0
1552;2022-2023;BNQ16;228;2023;2023.0;2023.0;actual;89.26;15669531.55;2023.0
1552;2018-2019;BNQ01;228;2019;2019.0;2019.0;actual;338.3;61535174.49;2019.0
1552;2018-2019;BNQ02;228;2019;2019.0;2019.0;actual;182.7;25597490.63;2019.0
1552;2018-2019;BNQ03;228;2019;2019.0;2019.0;actual;272.5;45084538.62;2019.0
1552;2018-2019;BNQ04;228;2019;2019.0;2019.0;actual;236.6;42673655.61;2019.0
1552;2018-2019;BNQ05;228;2019;2019.0;2019.0;actual;193.6;27698061.23;2019.0
1552;2018-2019;BNQ06;228;2019;2019.0;2019.0;actual;128.7;51021286.08;2019.0
1552;2018-2019;BNQ07;228;2019;2019.0;2019.0;actual;325.1;47770424.94;2019.0
1552;2018-2019;BNQ09;228;2019;2019.0;2019.0;actual;251.4;48910504.23;2019.0
1552;2018-2019;BNQ11;228;2019;2019.0;2019.0;actual;158.6;26856964.9;2019.0
1552;2018-2019;BNQ12;228;2019;2019.0;2019.0;actual;66.4;10566634.2;2019.0
1552;2018-2019;BNQ13;228;2019;2019.0;2019.0;actual;62.9;10411145.85;2019.0
1552;2018-2019;BNQ15;228;2019;2019.0;2019.0;actual;90.9;15211429.97;2019.0
1552;2018-2019;BNQ16;228;2019;2019.0;2019.0;actual;92.3;16777659.45;2019.0
1552;2019-2020;BNQ01;228;2020;2020.0;2020.0;actual;347.1;63619102.39;2020.0
1552;2019-2020;BNQ02;228;2020;2020.0;2020.0;actual;175.7;27141364.82;2020.0
1552;2019-2020;BNQ03;228;2020;2020.0;2020.0;actual;263.6;39881015.9;2020.0
1552;2019-2020;BNQ04;228;2020;2020.0;2020.0;actual;255.7;48306080.04;2020.0
1552;2019-2020;BNQ05;228;2020;2020.0;2020.0;actual;209.5;31018051.73;2020.0
1552;2019-2020;BNQ06;228;2020;2020.0;2020.0;actual;126.8;54191317.34;2020.0
1552;2019-2020;BNQ07;228;2020;2020.0;2020.0;actual;320.7;50775141.98;2020.0
1552;2019-2020;BNQ11;228;2020;2020.0;2020.0;actual;162.8;26082669.52;2020.0
1552;2019-2020;BNQ12;228;2020;2020.0;2020.0;actual;67.2;12070839.32;2020.0
1552;2019-2020;BNQ13;228;2020;2020.0;2020.0;actual;64.4;10846348.84;2020.0
1552;2019-2020;BNQ15;228;2020;2020.0;2020.0;actual;97.3;12664572.43;2020.0
1552;2019-2020;BNQ16;228;2020;2020.0;2020.0;actual;88.6;18350898.07;2020.0
1552;2020-2021;BNQ01;228;2021;2021.0;2021.0;actual;349.0;56134964.39;2021.0
1552;2020-2021;BNQ02;228;2021;2021.0;2021.0;actual;177.9;24603729.08;2021.0
1552;2020-2021;BNQ03;228;2021;2021.0;2021.0;actual;267.8;38951313.49;2021.0
1552;2020-2021;BNQ04;228;2021;2021.0;2021.0;actual;273.4;43285630.33;2021.0
1552;2020-2021;BNQ05;228;2021;2021.0;2021.0;actual;218.2;38065945.21;2021.0
1552;2020-2021;BNQ06;228;2021;2021.0;2021.0;actual;131.9;50207729.72;2021.0
1552;2020-2021;BNQ07;228;2021;2021.0;2021.0;actual;330.6;96202970.55;2021.0
1552;2020-2021;BNQ11;228;2021;2021.0;2021.0;actual;168.0;27071010.03;2021.0
1552;2020-2021;BNQ12;228;2021;2021.0;2021.0;actual;76.4;14209597.69;2021.0
1552;2020-2021;BNQ13;228;2021;2021.0;2021.0;actual;69.3;10212379.81;2021.0
1552;2020-2021;BNQ15;228;2021;2021.0;2021.0;actual;99.2;14165711.15;2021.0
1552;2020-2021;BNQ16;228;2021;2021.0;2021.0;actual;91.9;16254594.22;2021.0
1552;2021-2022;BNQ01;228;2022;2022.0;2022.0;actual;338.2;59497268.69;2022.0
1552;2021-2022;BNQ02;228;2022;2022.0;2022.0;actual;187.8;26540797.22;2022.0
1552;2021-2022;BNQ03;228;2022;2022.0;2022.0;actual;263.8;40053244.75;2022.0
1552;2021-2022;BNQ04;228;2022;2022.0;2022.0;actual;273.5;42067154.62;2022.0
1552;2021-2022;BNQ05;228;2022;2022.0;2022.0;actual;213.1;35554608.66;2022.0
1552;2021-2022;BNQ06;228;2022;2022.0;2022.0;actual;128.5;50407472.19;2022.0
1552;2021-2022;BNQ07;228;2022;2022.0;2022.0;actual;397.9;130820474.35;2022.0
1552;2021-2022;BNQ11;228;2022;2022.0;2022.0;actual;163.2;26449238.43;2022.0
1552;2021-2022;BNQ12;228;2022;2022.0;2022.0;actual;73.3;12632054.29;2022.0
1552;2021-2022;BNQ13;228;2022;2022.0;2022.0;actual;72.3;10711171.73;2022.0
1552;2021-2022;BNQ15;228;2022;2022.0;2022.0;actual;102.4;15818310.36;2022.0
1552;2021-2022;BNQ16;228;2022;2022.0;2022.0;actual;87.9;17089782.07;2022.0
1553;2022-2023;BNQ04;228;2023;2023.0;2023.0;actual;274.47;45487474.61;2023.0
1553;2018-2019;BNQ04;228;2019;2019.0;2019.0;actual;236.6;42673655.61;2019.0
1553;2019-2020;BNQ04;228;2020;2020.0;2020.0;actual;255.7;48306080.04;2020.0
1553;2020-2021;BNQ04;228;2021;2021.0;2021.0;actual;273.4;43285630.33;2021.0
1553;2021-2022;BNQ04;228;2022;2022.0;2022.0;actual;273.5;42067154.62;2022.0
1554;2022-2023;BNQ11;228;2023;2023.0;2023.0;actual;167.74;26908036.35;2023.0
1554;2018-2019;BNQ11;228;2019;2019.0;2019.0;actual;158.6;26856964.9;2019.0
1554;2019-2020;BNQ11;228;2020;2020.0;2020.0;actual;162.8;26082669.52;2020.0
1554;2020-2021;BNQ11;228;2021;2021.0;2021.0;actual;168.0;27071010.03;2021.0
1554;2021-2022;BNQ11;228;2022;2022.0;2022.0;actual;163.2;26449238.43;2022.0
1555;2022-2023;BNQ11;228;2023;2023.0;2023.0;actual;167.74;26908036.35;2023.0
1555;2018-2019;BNQ11;228;2019;2019.0;2019.0;actual;158.6;26856964.9;2019.0
1555;2019-2020;BNQ11;228;2020;2020.0;2020.0;actual;162.8;26082669.52;2020.0
1555;2020-2021;BNQ11;228;2021;2021.0;2021.0;actual;168.0;27071010.03;2021.0
1555;2021-2022;BNQ11;228;2022;2022.0;2022.0;actual;163.2;26449238.43;2022.0
1556;2022-2023;BNQ11;228;2023;2023.0;2023.0;actual;167.74;26908036.35;2023.0
1556;2018-2019;BNQ11;228;2019;2019.0;2019.0;actual;158.6;26856964.9;2019.0
1556;2019-2020;BNQ11;228;2020;2020.0;2020.0;actual;162.8;26082669.52;2020.0
1556;2020-2021;BNQ11;228;2021;2021.0;2021.0;actual;168.0;27071010.03;2021.0
1556;2021-2022;BNQ11;228;2022;2022.0;2022.0;actual;163.2;26449238.43;2022.0
1557;2022-2023;BNQ11;228;2023;2023.0;2023.0;actual;167.74;26908036.35;2023.0
1557;2018-2019;BNQ11;228;2019;2019.0;2019.0;actual;158.6;26856964.9;2019.0
1557;2019-2020;BNQ11;228;2020;2020.0;2020.0;actual;162.8;26082669.52;2020.0
1557;2020-2021;BNQ11;228;2021;2021.0;2021.0;actual;168.0;27071010.03;2021.0
1557;2021-2022;BNQ11;228;2022;2022.0;2022.0;actual;163.2;26449238.43;2022.0
1558;2022-2023;BNQ08;228;2023;2023.0;2023.0;actual;462.23;577369314.8;2023.0
1558;2022-2023;ISS02;228;2023;2023.0;2023.0;actual;80.47;10265978.7;2023.0
1558;2018-2019;BNQ08;228;2019;2019.0;2019.0;actual;397.6;360420783.47;2019.0
1558;2018-2019;ISS02;228;2019;2019.0;2019.0;actual;76.5;9916888.42;2019.0
1558;2019-2020;BNQ08;228;2020;2020.0;2020.0;actual;424.2;414149996.38;2020.0
1558;2019-2020;ISS02;228;2020;2020.0;2020.0;actual;77.9;9730631.1;2020.0
1558;2020-2021;BNQ08;228;2021;2021.0;2021.0;actual;447.5;803794706.58;2021.0
1558;2020-2021;ISS02;228;2021;2021.0;2021.0;actual;80.2;9918320.06;2021.0
1558;2021-2022;BNQ08;228;2022;2022.0;2022.0;actual;452.4;548926447.32;2022.0
1558;2021-2022;ISS02;228;2022;2022.0;2022.0;actual;79.9;10010170.56;2022.0
155;2022-2023;BUK02;117;2023;2023.0;2023.0;actual;78.0;8149860.48;2023.0
155;2018-2019;BUK02;117;2019;2019.0;2019.0;actual;79.0;8257084.45;2019.0
155;2019-2020;BUK02;117;2020;2020.0;2020.0;actual;79.0;8098547.81;2020.0
155;2020-2021;BUK02;117;2021;2021.0;2021.0;actual;76.0;8193725.16;2021.0
155;2021-2022;BUK02;117;2022;2022.0;2022.0;actual;78.0;7937645.44;2022.0
1560;2022-2023;BNQ08;228;2023;2023.0;2023.0;actual;462.23;577369314.8;2023.0
1560;2018-2019;BNQ08;228;2019;2019.0;2019.0;actual;397.6;360420783.47;2019.0
1560;2019-2020;BNQ08;228;2020;2020.0;2020.0;actual;424.2;414149996.38;2020.0
1560;2020-2021;BNQ08;228;2021;2021.0;2021.0;actual;447.5;803794706.58;2021.0
1560;2021-2022;BNQ08;228;2022;2022.0;2022.0;actual;452.4;548926447.32;2022.0
1561;2022-2023;BWI16;139;2023;2023.0;2023.0;actual;999.4;2738066971.01;2023.0
1561;2018-2019;BWI01;139;2019;2019.0;2019.0;actual;230.1;1239896120.65;2019.0
1561;2018-2019;BWI02;139;2019;2019.0;2019.0;actual;497.0;1376142427.47;2019.0
1561;2019-2020;BWI16;139;2020;2020.0;2020.0;actual;893.1;2472062666.54;2020.0
1561;2020-2021;BWI16;139;2021;2021.0;2021.0;actual;978.9;2492690220.34;2021.0
1561;2021-2022;BWI16;139;2022;2022.0;2022.0;actual;1051.9;2896071540.49;2022.0
1562;2018-2019;BTW14;138;2019;2019.0;2019.0;actual;183.0;24395755.15;2019.0
1562;2019-2020;BTW14;138;2020;2020.0;2020.0;actual;180.84;24191841.43;2020.0
1563;2018-2019;BWR01;129;2019;2019.0;2019.0;actual;22.0;46312029.15;2019.0
1564;2018-2019;BTW15;138;2019;2019.0;2019.0;actual;3.0;18749096.25;2019.0
1564;2019-2020;BTW15;138;2020;2020.0;2020.0;actual;3.21;18441102.58;2020.0
1564;2020-2021;BTW15;138;2021;2021.0;2021.0;actual;4.0;14880522.73;2021.0
1564;2021-2022;BTW15;138;2022;2022.0;2022.0;actual;4.0;13728874.13;2022.0
1565;2018-2019;BTW19;138;2019;2019.0;2019.0;actual;31.0;3942284.17;2019.0
1565;2019-2020;BTW19;138;2020;2020.0;2020.0;actual;34.58;4226701.67;2020.0
1565;2020-2021;BTW19;138;2021;2021.0;2021.0;actual;36.0;4442496.85;2021.0
1565;2021-2022;BTW19;138;2022;2022.0;2022.0;actual;35.0;4087408.88;2022.0
1566;2018-2019;BTW17;138;2019;2019.0;2019.0;actual;45.0;8259804.21;2019.0
1566;2019-2020;BTW17;138;2020;2020.0;2020.0;actual;192.01;28860228.43;2020.0
1567;2018-2019;BTW17;138;2019;2019.0;2019.0;actual;45.0;8259804.21;2019.0
1567;2019-2020;BTW17;138;2020;2020.0;2020.0;actual;192.01;28860228.43;2020.0
1567;2020-2021;BTW17;138;2021;2021.0;2021.0;actual;202.0;32075981.26;2021.0
1567;2021-2022;BTW17;138;2022;2022.0;2022.0;actual;200.0;42140800.4;2022.0
1568;2018-2019;BTW17;138;2019;2019.0;2019.0;actual;45.0;8259804.21;2019.0
1568;2019-2020;BTW16;138;2020;2020.0;2020.0;actual;122.71;17133676.84;2020.0
1568;2020-2021;BTW16;138;2021;2021.0;2021.0;actual;135.0;18977840.27;2021.0
1568;2021-2022;BTW16;138;2022;2022.0;2022.0;actual;104.0;15996702.9;2022.0
1569;2018-2019;BTW17;138;2019;2019.0;2019.0;actual;45.0;8259804.21;2019.0
1569;2019-2020;BTW16;138;2020;2020.0;2020.0;actual;122.71;17133676.84;2020.0
1569;2020-2021;BTW16;138;2021;2021.0;2021.0;actual;135.0;18977840.27;2021.0
1569;2021-2022;BTW16;138;2022;2022.0;2022.0;actual;104.0;15996702.9;2022.0
156;2022-2023;BWN04;1;2023;2023.0;2023.0;actual;51.0;576088014.78;2023.0
156;2018-2019;BWN04;1;2019;2019.0;2019.0;actual;46.0;99881679.91;2019.0
156;2019-2020;BWN04;1;2020;2020.0;2020.0;actual;49.0;428208030.88;2020.0
156;2020-2021;BWN04;1;2021;2021.0;2021.0;actual;36.0;522110099.94;2021.0
156;2021-2022;BWN04;1;2022;2022.0;2022.0;actual;40.0;540234533.3;2022.0
1570;2018-2019;BTW17;138;2019;2019.0;2019.0;actual;45.0;8259804.21;2019.0
1570;2019-2020;BTW16;138;2020;2020.0;2020.0;actual;122.71;17133676.84;2020.0
1570;2020-2021;BTW16;138;2021;2021.0;2021.0;actual;135.0;18977840.27;2021.0
1570;2021-2022;BTW16;138;2022;2022.0;2022.0;actual;104.0;15996702.9;2022.0
1571;2018-2019;BTW17;138;2019;2019.0;2019.0;actual;45.0;8259804.21;2019.0
1571;2019-2020;BTW16;138;2020;2020.0;2020.0;actual;122.71;17133676.84;2020.0
1571;2020-2021;BTW16;138;2021;2021.0;2021.0;actual;135.0;18977840.27;2021.0
1571;2021-2022;BTW16;138;2022;2022.0;2022.0;actual;104.0;15996702.9;2022.0
1572;2018-2019;BTW17;138;2019;2019.0;2019.0;actual;45.0;8259804.21;2019.0
1572;2019-2020;BTW17;138;2020;2020.0;2020.0;actual;192.01;28860228.43;2020.0
1572;2020-2021;BTW17;138;2021;2021.0;2021.0;actual;202.0;32075981.26;2021.0
1572;2021-2022;BTW17;138;2022;2022.0;2022.0;actual;200.0;42140800.4;2022.0
1573;2018-2019;BTW17;138;2019;2019.0;2019.0;actual;45.0;8259804.21;2019.0
1573;2019-2020;BTW16;138;2020;2020.0;2020.0;actual;122.71;17133676.84;2020.0
1573;2020-2021;BTW16;138;2021;2021.0;2021.0;actual;135.0;18977840.27;2021.0
1573;2021-2022;BTW16;138;2022;2022.0;2022.0;actual;104.0;15996702.9;2022.0
1574;2018-2019;BTW17;138;2019;2019.0;2019.0;actual;45.0;8259804.21;2019.0
1574;2019-2020;BTW16;138;2020;2020.0;2020.0;actual;122.71;17133676.84;2020.0
1574;2020-2021;BTW16;138;2021;2021.0;2021.0;actual;135.0;18977840.27;2021.0
1574;2021-2022;BTW16;138;2022;2022.0;2022.0;actual;104.0;15996702.9;2022.0
1575;2018-2019;BTW17;138;2019;2019.0;2019.0;actual;45.0;8259804.21;2019.0
1575;2019-2020;BTW17;138;2020;2020.0;2020.0;actual;192.01;28860228.43;2020.0
1576;2022-2023;ISS02;134;2023;2023.0;2023.0;actual;88.19;11402809.66;2023.0
1576;2018-2019;ISS02;134;2019;2019.0;2019.0;actual;108.0;12777448.73;2019.0
1576;2019-2020;ISS02;134;2020;2020.0;2020.0;actual;118.0;13062262.14;2020.0
1576;2020-2021;ISS02;134;2021;2021.0;2021.0;actual;123.0;14656877.08;2021.0
1576;2021-2022;ISS02;134;2022;2022.0;2022.0;actual;92.0;10917968.55;2022.0
1577;2018-2019;BTW17;138;2019;2019.0;2019.0;actual;45.0;8259804.21;2019.0
1578;2022-2023;ISS02;134;2023;2023.0;2023.0;actual;88.19;11402809.66;2023.0
1578;2018-2019;ISS02;134;2019;2019.0;2019.0;actual;108.0;12777448.73;2019.0
1578;2019-2020;ISS02;134;2020;2020.0;2020.0;actual;118.0;13062262.14;2020.0
1578;2020-2021;ISS02;134;2021;2021.0;2021.0;actual;123.0;14656877.08;2021.0
1578;2021-2022;ISS02;134;2022;2022.0;2022.0;actual;92.0;10917968.55;2022.0
1579;2018-2019;BTW17;138;2019;2019.0;2019.0;actual;45.0;8259804.21;2019.0
1579;2019-2020;BTW16;138;2020;2020.0;2020.0;actual;122.71;17133676.84;2020.0
1579;2020-2021;BTW16;138;2021;2021.0;2021.0;actual;135.0;18977840.27;2021.0
1579;2021-2022;BTW16;138;2022;2022.0;2022.0;actual;104.0;15996702.9;2022.0
157;2018-2019;ISS01;117;2019;2019.0;2019.0;actual;728.0;77219361.23;2019.0
157;2019-2020;ISS01;117;2020;2020.0;2020.0;actual;744.0;80045716.15;2020.0
157;2020-2021;ISS01;117;2021;2021.0;2021.0;actual;755.0;87843331.51;2021.0
1580;2018-2019;BTW21;138;2019;2019.0;2019.0;actual;179.0;22081506.93;2019.0
1580;2019-2020;BTW21;138;2020;2020.0;2020.0;actual;184.59;23620319.38;2020.0
1580;2020-2021;BTW21;138;2021;2021.0;2021.0;actual;189.0;25025668.55;2021.0
1580;2021-2022;BTW21;138;2022;2022.0;2022.0;actual;199.0;24892472.14;2022.0
1581;2018-2019;BTW21;138;2019;2019.0;2019.0;actual;179.0;22081506.93;2019.0
1581;2019-2020;BTW21;138;2020;2020.0;2020.0;actual;184.59;23620319.38;2020.0
1581;2020-2021;BTW21;138;2021;2021.0;2021.0;actual;189.0;25025668.55;2021.0
1581;2021-2022;BTW21;138;2022;2022.0;2022.0;actual;199.0;24892472.14;2022.0
1582;2018-2019;BTW22;138;2019;2019.0;2019.0;actual;51.0;5596784.7;2019.0
1582;2019-2020;BTW22;138;2020;2020.0;2020.0;actual;55.46;6341503.43;2020.0
1582;2020-2021;BTW22;138;2021;2021.0;2021.0;actual;54.0;6752198.84;2021.0
1582;2021-2022;BTW22;138;2022;2022.0;2022.0;actual;54.0;6106374.75;2022.0
1583;2018-2019;BTO07;134;2019;2019.0;2019.0;actual;46.0;9643954.84;2019.0
1583;2019-2020;BTO07;134;2020;2020.0;2020.0;actual;78.0;24563726.84;2020.0
1583;2020-2021;BTO07;134;2021;2021.0;2021.0;actual;58.0;20513604.43;2021.0
1583;2020-2021;ISS01;134;2021;2021.0;2021.0;actual;279.0;39077598.82;2021.0
1584;2018-2019;BTY03;138;2019;2019.0;2019.0;actual;210.0;353604600.38;2019.0
1584;2019-2020;BTY03;138;2020;2020.0;2020.0;actual;209.9;503464344.02;2020.0
1584;2020-2021;BTY03;138;2021;2021.0;2021.0;actual;210.0;622155683.56;2021.0
1584;2021-2022;BTY03;138;2022;2022.0;2022.0;actual;214.0;716514162.73;2022.0
1585;2018-2019;BTY03;138;2019;2019.0;2019.0;actual;210.0;353604600.38;2019.0
1585;2019-2020;BTY03;138;2020;2020.0;2020.0;actual;209.9;503464344.02;2020.0
1585;2020-2021;BTY03;138;2021;2021.0;2021.0;actual;210.0;622155683.56;2021.0
1585;2021-2022;BTY03;138;2022;2022.0;2022.0;actual;214.0;716514162.73;2022.0
1586;2018-2019;BTY03;138;2019;2019.0;2019.0;actual;210.0;353604600.38;2019.0
1586;2019-2020;BTY03;138;2020;2020.0;2020.0;actual;209.9;503464344.02;2020.0
1586;2020-2021;BTY03;138;2021;2021.0;2021.0;actual;210.0;622155683.56;2021.0
1586;2021-2022;BTY03;138;2022;2022.0;2022.0;actual;214.0;716514162.73;2022.0
1587;2018-2019;BTY03;138;2019;2019.0;2019.0;actual;210.0;353604600.38;2019.0
1587;2019-2020;BTY03;138;2020;2020.0;2020.0;actual;209.9;503464344.02;2020.0
1587;2020-2021;BTY03;138;2021;2021.0;2021.0;actual;210.0;622155683.56;2021.0
1587;2021-2022;BTY03;138;2022;2022.0;2022.0;actual;214.0;716514162.73;2022.0
1588;2022-2023;BTO02;134;2023;2023.0;2023.0;actual;145.32;21001519.47;2023.0
1588;2018-2019;BTO02;134;2019;2019.0;2019.0;actual;88.0;12577495.19;2019.0
1588;2019-2020;BTO02;134;2020;2020.0;2020.0;actual;108.0;15340826.53;2020.0
1588;2020-2021;BTO02;134;2021;2021.0;2021.0;actual;142.0;19602183.38;2021.0
1588;2021-2022;BTO02;134;2022;2022.0;2022.0;actual;140.0;19248986.75;2022.0
1589;2018-2019;BTY03;138;2019;2019.0;2019.0;actual;210.0;353604600.38;2019.0
1589;2019-2020;BTY03;138;2020;2020.0;2020.0;actual;209.9;503464344.02;2020.0
1589;2020-2021;BTY03;138;2021;2021.0;2021.0;actual;210.0;622155683.56;2021.0
1589;2021-2022;BTY03;138;2022;2022.0;2022.0;actual;214.0;716514162.73;2022.0
158;2022-2023;BWP09;1;2023;2023.0;2023.0;actual;35.0;18203394.91;2023.0
158;2018-2019;BWP09;1;2019;2019.0;2019.0;actual;17.0;4466614.03;2019.0
158;2019-2020;BWP09;1;2020;2020.0;2020.0;actual;19.0;13302711.37;2020.0
158;2020-2021;BWP09;1;2021;2021.0;2021.0;actual;26.0;13748277.65;2021.0
158;2021-2022;BWP09;1;2022;2022.0;2022.0;actual;33.0;15126482.42;2022.0
1590;2018-2019;BTY03;138;2019;2019.0;2019.0;actual;210.0;353604600.38;2019.0
1590;2019-2020;BTY03;138;2020;2020.0;2020.0;actual;209.9;503464344.02;2020.0
1590;2020-2021;BTY03;138;2021;2021.0;2021.0;actual;210.0;622155683.56;2021.0
1590;2021-2022;BTY03;138;2022;2022.0;2022.0;actual;214.0;716514162.73;2022.0
1591;2018-2019;BTY03;138;2019;2019.0;2019.0;actual;210.0;353604600.38;2019.0
1591;2019-2020;BTY03;138;2020;2020.0;2020.0;actual;209.9;503464344.02;2020.0
1591;2020-2021;BTY03;138;2021;2021.0;2021.0;actual;210.0;622155683.56;2021.0
1591;2021-2022;BTY03;138;2022;2022.0;2022.0;actual;214.0;716514162.73;2022.0
1592;2018-2019;BTY03;138;2019;2019.0;2019.0;actual;210.0;353604600.38;2019.0
1592;2019-2020;BTY03;138;2020;2020.0;2020.0;actual;209.9;503464344.02;2020.0
1592;2020-2021;BTY03;138;2021;2021.0;2021.0;actual;210.0;622155683.56;2021.0
1592;2021-2022;BTY03;138;2022;2022.0;2022.0;actual;214.0;716514162.73;2022.0
